Book,Chapter,Verse,Text
I John,3,11,因為這個正是你們從起初聽見過的信息，為的是讓我們能彼此相愛。
I John,3,12,不要像該隱，他曾習慣是出於那惡者，他又殺了自己的弟弟。為甚麼他殺了弟弟呢？因為他本身那些眾行為曾習慣是邪惡的；但他弟弟的行為卻是正義的。
I John,3,13,弟兄們啊！世人如果慣常恨你們（指「現在的事實」），你們不要常感到詫異（文理這裡是「較接近負面的情緒反應」）。
I John,3,14,我們慣常知道：因為我們持續愛那些弟兄們，我們就已經是出死入生了；那個不愛弟兄的，常住在死裡面。
I John,3,15,那每一個慣常恨自己弟兄的，他就正是一個殺人者。且你們慣常知道：每一個殺人者都正是沒有永生存留在他裡面。
I John,3,16,因為基督為我們捨棄了生命，在這一點上（#3:19同上），我們就認識到何謂愛（愛的原則）；而我們正也應該為眾弟兄去捨棄出生命來（效法基督的最高表現）。
I John,3,17,然而，那一個人若正能擁有世上養生之物（指賴以維生之物），又正能看見自己的弟兄正有需要，他卻封住自己憐憫的心腸（指故意忽略別人的需要），  神的愛怎麼能常住在他裡面呢？
I John,3,18,孩子們啊！我們慣常愛弟兄，不要只在言語，也不只在舌頭上；反而要在行為和真誠上（v.11-18強調愛應該有具體的行動，而不是只喊出空洞的口號）。
I John,3,19,-20在這一點上（《約壹》常用字彙x 8次，分佈在三章尾至五章初），我們就將必會知道自己是出於真理，就算我們的心責備我們，我們也將必會使自己的心在  神面前安穩，因為  神比我們的心更大（指「人的良心」不是審判終極的標準，「神」才是），而且，祂慣常知道所有的事物（指因神的全知和公正，祂有比信徒更客觀的判斷）。
I John,3,21,親愛的諸位啊！我們的心若不去責備我們，我們在  神面前正能享有坦然無懼的心了。
I John,3,22,而我們慣常無論求甚麼，都一直從祂那裡得著，因為我們持續遵守祂那些眾命令，且慣常在祂前面作祂眾喜悅的事。
I John,3,23,且這正是祂的命令，為的是讓我們信祂兒子耶穌基督之名，並且按照祂賜給了我們的命令能彼此相愛。
I John,3,24,"而那慣常遵守祂那些眾命令的，就常住在祂裡面，且  神也住在他裡面（#「神人互住」的觀念x 4次，參4:13,15,16）。而且在這一點上（#3:19同上），我們慣常知道  神正住在我們裡面，是由於祂賜給了我們的聖靈。"
I John,4,1,親愛的諸位啊！不要一直相信每一個靈；反而，你們要慣常試驗那些靈正是否出於  神，因為許多假先知們已經出來進入世界了。
I John,4,2,凡靈總是承認耶穌基督成了肉身來的（文理文法較自然合理的譯法（就是動詞「總是承認」字只有一個受詞，如下文v.3），非另外兩種譯法的「兩個受詞」，參平行經文：約貳
I John,4,7,「.. 不承認..來的人」），都正是出於  神：在這一點上（#3:19同上），你們慣常認出  神的靈。
I John,4,3,而任何一個靈一直不承認耶穌，都正不是出於神——而這個正是敵基督者的靈——你們已聽過這靈正在來，且現在它已經正在世上了。
I John,4,4,且孩子們啊！你們正是屬乎  神的，並且你們已經戰勝（#5:4b同字）他們，因為那個在你們裡面的，比那個在世界上的更大。
I John,4,5,他們自己正是屬乎世界，因此，他們正談論這從世界出來的事，世人也傾聽著他們的觀點。
I John,4,6,但我們自己正是出於  神，那認識  神的，就傾聽著我們，那正不是屬乎  神的，就不傾聽著我們。從此，你們就慣常認出那個真理之靈和那個錯謬之靈了。
I John,4,7,（4:7~5:12信神與彼此相愛）親愛的諸位啊！讓我們能彼此相愛，因為愛正是從  神而來。而那每一個愛弟兄們的，都已經從神  蒙生下來，並且他慣常認識  神。
I John,4,8,那一個不愛弟兄們的，就未曾認識  神，因為  神正是愛（與「神正是靈」(約4:24)和「神正是光」(1:5) 兩個記敘的意義平行，都表達神的屬性；但本節特別強調「愛的拯救行動」）。
I John,4,9,神已經差遣祂獨一的兒子進入世界，為的是若讓我們能藉著祂活過來；在這件事上，  神這份愛就被顯明出來了。
I John,4,10,因為不是我們自己已經愛過  神；反而是  祂自己曾愛過我們，且差遣了祂兒子為了我們那些眾罪、成了一個贖罪祭，愛正是在於此。
I John,4,11,親愛的諸位啊！  神既然曾這樣愛我們，我們正是也應該彼此去相愛。
I John,4,12,從來沒有任何一個人曾見過  神，若我們能彼此相愛，  神就持續住在我們裡面，祂的愛就在我們裡面、也正得蒙完全了。
I John,4,13,因為  神已經把祂的靈賜給了我們，在這一點上（#3:19同上），我們就慣常知道我們常住在祂裡面，祂也住在我們裡面（#同上3:24）。
I John,4,14,我們自己已經看見，現在又作見證：就是父已經差遣子作世人的救主。
I John,4,15,任何人若能承認出耶穌正是  神的兒子來，  神就常住在他裡面，他也住在  神裡面（#同上3:24）。
I John,4,16,而我們已經知道並已相信那個我們正享有  神在我們裡面的愛。  神正是愛；那個常住在愛裡面的人（「神人互住」的邏輯及關係）就常住在  神裡面，神也常住在他裡面（#同上3:24）。
I John,4,17,在這一點上（#3:19同上），愛與我們一起就已經被完全，為的是讓我們在審判的日子能享有坦然無懼的心，因為祂自己正是如何，我們自己在這世上也怎樣。
I John,4,18,懼怕在愛裡正是沒有的；反而，完美的愛慣常驅除懼怕，因為懼怕正帶有刑罰；但那個懼怕的在愛裡還未曾得到完全。
I John,4,19,我們自己慣常愛，因為祂自己先（指比較級「早於」的意思，不是「首先」）愛了我們。
I John,4,20,倘若有一個人能說出「我慣常愛  神」來，而他卻去恨自己的弟兄，他就正是說謊者，因為那個不愛他已經看見之弟兄的人，也正是不能夠去愛（較可能指「沒有能力愛神」）他未曾看見的  神。
I John,4,21,好讓那個愛  神的也能愛自己的弟兄，這也就是我們從  神正享有的命令。
I John,5,1,那每一個信耶穌正是基督的（約翰強調耶穌的神性），都已經從  神蒙生下來；且那每一個愛生他之  神的，都慣常愛那已經從神  蒙生
I John,5,2,當我們能愛  神，又能遵行祂那些眾命令的時候，在這一點上（#3:19同上），就慣常知道：我們持續愛  神那些兒女們了。
I John,5,3,因為我們若能遵守祂那些眾命令，這就是對　神的愛（強調愛與順服的合一性），而且祂那些眾命令正不是沉重難擔的（安慰和肯定，參申30:11；太11:30），
I John,5,4,"因為那每一個從  神蒙生的人，都慣常勝過（#同字經文，參2:13,14（勝過那惡者)；4:4b（勝過假先知)）世界；且我們的信心正是已經勝過了世界的勝利能量。"
I John,5,5,而誰正是那一位勝過世界的呢？不就是那相信耶穌正是  神兒子的人，還有誰呢？
I John,5,6,這位正是藉著水和血（較可能同指「耶穌的死」，而重點在「血」（下文也強調），用以否定敵對者耶穌「只藉著水」的主張，強調真實性，參約19:34（惟一同樣是水和血合在一起的經文））而來的，就是耶穌基督，不是單單用水；相反卻是既用水又用血，並且聖靈正是那位作見證的，因為聖靈正是真理。
I John,5,7,因為那些作見證的正有三，
I John,5,8,就是聖靈（居先因其是活、主動和獨立的見證者，後兩者作見證也不能沒有祂）及水與血，而且這三樣正是一致的（指三者聯合起來為同一個真理作見證）。
I John,5,9,若我們正接受那些人們之見證，  神的見證就比人的更大，因為這個正是  神已經為祂兒子所作證的。
I John,5,10,這個信  神兒子的就正享有這見證在他裡面；這個不信  神的，已經使  神成為說謊者，因為他未曾相信過  神已經為了祂兒子所作出來的見證。
I John,5,11,這正是一個見證：  神賜給了我們永生，且這生命正是在祂兒子裡面。
I John,5,12,那一個有著  神兒子的，正享有生命；那一個沒有  神兒子的，就正沒擁有生命。
I John,5,13,（5:13-5:21最後的叮嚀）我把這些話寫給了那些信  神兒子之名的眾人，為的是讓你們能常知道自己正享有永生。
I John,5,14,再者，我們自己若慣常按照  神的旨意祈求，祂就聽起我們來；這就是我們在  祂面前正享有那個坦然無懼的心。
I John,5,15,既然我們若慣常知道：我們自己能祈求甚麼，祂就正聽見我們，我們也慣常知道：我們已經正享有向祂祈求的那些需要。
I John,5,16,若某一個人可能看見自己的弟兄，正犯著不至引向死亡的罪（指信徒一般(非故意/不慎/軟弱)的罪，這弟兄仍願與神結連及愛神愛人）：「就當為他祈求，  神將必會賜給他生命，就是賜給那些罪不會引向死的人」。但有一種正是導致死的罪（指不信的人（敵對者）所犯的罪），關於這種罪，我不是說著：「好使他能祈求起來」。
I John,5,17,每一個不義都正是罪，但也有不會導致死亡的罪。
I John,5,18,我們慣常知道：每一個從 神生的就不持續犯罪；相反，那一個從神  生下來的，必守護自己，那惡者、牠自己也正不能碰他。
I John,5,19,我們慣常知道：我們正是出於  神，而全世界都伏在那惡者之下。
I John,5,20,我們也慣常知道：  神的兒子正來到，並且賜給了我們悟性，為的是讓我們能認識那一位真實的；且我們正是在那一位真實的裡面，就是在祂兒子耶穌基督裡面。這一位正是真  神和永遠的生命。
I John,5,21,孩子們啊！你們要保守起自己來、遠離那些眾偶像。
II John,1,1,這位作長老的寫信給蒙揀選的夫人（約翰會友的「人格化稱呼」）和她那些兒女們（個別一些會友）：你們是我自己持續在真理中所愛的，而且不單只有我，還有那些一切已認識真理的人都愛你們。
II John,1,2,這是因為真理的緣故；這真理仍持續住在我們裡面，而且將必會與我們同在，直到永恆。
II John,1,3,恩惠、憐憫與平安必從父   神並從父這一位兒子耶穌基督，在真理和愛中必將會與我們同在。
II John,1,4,我非常地喜樂了，因為我已經知道了出於妳那些兒女們當中所有人（文理意思，不是「部分人」，參v.5）持續按真理而行，正如我們從父領受過這個命令。
II John,1,5,夫人啊（呼格！指「整間教會」）！而我現在正勸妳：為了讓我們大家可以持續彼此相愛，不像是我正在寫給妳一條新的命令；反而這是我們從開始就曾習慣有的。
II John,1,6,而這正是愛，為了讓我們可以持續按他這些命令而行，他這個命令正如你們從起初曾聽過的，為了讓你們可以一直在愛中行事（註：v.4-6的「命令」單/複數，無特殊與一般之分）。
